source_file,model,variant,input_len,output_len,offered_qps,sample_count,power_w_mean,power_w_median,power_w_max,gpu_temp_c_mean,gpu_temp_c_median,gpu_temp_c_max,memory_temp_c_mean,memory_temp_c_median,memory_temp_c_max,sm_util_pct_mean,sm_util_pct_median,sm_util_pct_max,memory_util_pct_mean,memory_util_pct_median,memory_util_pct_max,framebuffer_mb_mean,framebuffer_mb_median,framebuffer_mb_max,bar1_mb_mean,bar1_mb_median,bar1_mb_max,pcie_rx_mb_s_mean,pcie_rx_mb_s_median,pcie_rx_mb_s_max,pcie_tx_mb_s_mean,pcie_tx_mb_s_median,pcie_tx_mb_s_max
bench/bench_results/Llama-3.1-8B/NVIDIA-H200/vllm-0.18.0-all+q/mon/default-random-128x128-2qps-200p.txt,Llama-3.1-8B,all+q,128,128,2.0,116,477.7155172413793,585.5,600.0,53.87931034482759,57.0,59.0,50.241379310344826,53.0,55.0,76.41379310344827,100.0,100.0,40.11206896551724,54.0,55.0,130763.0,130763.0,130763.0,130764.0,130764.0,130764.0,32.258620689655174,38.0,71.0,10.836206896551724,13.5,17.0
bench/bench_results/Llama-3.1-8B/NVIDIA-H200/vllm-0.18.0-all+q/mon/default-random-128x512-2qps-200p.txt,Llama-3.1-8B,all+q,128,512,2.0,115,544.5652173913044,595.0,617.0,56.44347826086957,59.0,61.0,52.76521739130435,55.0,56.0,89.34782608695652,100.0,100.0,48.643478260869564,55.0,55.0,130751.0,130751.0,130751.0,130752.0,130752.0,130752.0,55.6,57.0,106.0,14.234782608695653,15.0,21.0
bench/bench_results/Llama-3.1-8B/NVIDIA-H200/vllm-0.18.0-all+q/mon/default-random-512x128-16qps-200p.txt,Llama-3.1-8B,all+q,512,128,16.0,27,395.037037037037,549.0,672.0,49.592592592592595,52.0,61.0,44.7037037037037,46.0,54.0,50.888888888888886,79.0,100.0,25.22222222222222,40.0,55.0,130751.0,130751.0,130751.0,130752.0,130752.0,130752.0,68.70370370370371,1.0,198.0,10.925925925925926,1.0,33.0
bench/bench_results/Llama-3.1-8B/NVIDIA-H200/vllm-0.18.0-all+q/mon/default-random-512x128-1qps-200p.txt,Llama-3.1-8B,all+q,512,128,1.0,205,399.30731707317074,418.0,604.0,51.62439024390244,53.0,60.0,47.951219512195124,48.0,55.0,64.17560975609756,100.0,100.0,28.921951219512195,23.0,54.0,130751.0,130751.0,130751.0,130752.0,130752.0,130752.0,24.541463414634148,33.0,108.0,8.326829268292682,10.0,21.0
bench/bench_results/Llama-3.1-8B/NVIDIA-H200/vllm-0.18.0-all+q/mon/default-random-512x128-2qps-200p.txt,Llama-3.1-8B,all+q,512,128,2.0,111,506.2522522522523,587.0,610.0,55.27927927927928,58.0,61.0,51.54054054054054,54.0,56.0,82.51351351351352,100.0,100.0,42.37837837837838,54.0,55.0,130751.0,130751.0,130751.0,130752.0,130752.0,130752.0,37.513513513513516,39.0,112.0,11.73873873873874,13.0,23.0
bench/bench_results/Llama-3.1-8B/NVIDIA-H200/vllm-0.18.0-all+q/mon/default-random-512x128-4qps-200p.txt,Llama-3.1-8B,all+q,512,128,4.0,63,498.2063492063492,596.0,626.0,54.04761904761905,58.0,61.0,50.095238095238095,53.0,55.0,77.5079365079365,100.0,100.0,41.07936507936508,53.0,55.0,130751.0,130751.0,130751.0,130752.0,130752.0,130752.0,43.285714285714285,44.0,107.0,12.523809523809524,14.0,68.0
bench/bench_results/Llama-3.1-8B/NVIDIA-H200/vllm-0.18.0-all+q/mon/default-random-512x128-8qps-200p.txt,Llama-3.1-8B,all+q,512,128,8.0,39,451.53846153846155,604.0,648.0,51.743589743589745,56.0,62.0,47.48717948717949,51.0,55.0,65.56410256410257,100.0,100.0,34.17948717948718,51.0,55.0,130751.0,130751.0,130751.0,130752.0,130752.0,130752.0,52.1025641025641,53.0,140.0,11.205128205128204,15.0,24.0
bench/bench_results/Llama-3.1-8B/NVIDIA-H200/vllm-0.18.0-all+q/mon/default-random-768x192-2qps-200p.txt,Llama-3.1-8B,all+q,768,192,2.0,112,530.4196428571429,593.0,625.0,55.94642857142857,58.0,62.0,52.1875,55.0,56.0,87.10714285714286,100.0,100.0,45.651785714285715,54.0,55.0,130751.0,130751.0,130751.0,130752.0,130752.0,130752.0,41.67857142857143,41.5,108.0,12.660714285714286,14.0,20.0
bench/bench_results/Llama-3.1-8B/NVIDIA-H200/vllm-0.18.0-all+q/mon/default-random-768x32-2qps-200p.txt,Llama-3.1-8B,all+q,768,32,2.0,109,283.6605504587156,274.0,600.0,47.11926605504587,46.0,56.0,43.24770642201835,43.0,50.0,40.31192660550459,11.0,100.0,14.330275229357799,3.0,54.0,130751.0,130751.0,130751.0,130752.0,130752.0,130752.0,19.045871559633028,0.0,151.0,5.08256880733945,1.0,20.0
bench/bench_results/Llama-3.1-8B/NVIDIA-H200/vllm-0.18.0-all+sd(1B)/mon/default-random-128x128-2qps-200p.txt,Llama-3.1-8B,all+sd(1B),128,128,2.0,110,241.8181818181818,275.0,298.0,43.77272727272727,45.0,46.0,41.72727272727273,43.0,44.0,38.03636363636364,50.0,54.0,19.618181818181817,25.0,28.0,130372.52727272727,130373.0,130373.0,130373.52727272727,130374.0,130374.0,87.36363636363636,113.0,136.0,15.036363636363637,18.5,23.0
bench/bench_results/Llama-3.1-8B/NVIDIA-H200/vllm-0.18.0-all+sd(1B)/mon/default-random-128x512-2qps-200p.txt,Llama-3.1-8B,all+sd(1B),128,512,2.0,113,279.7079646017699,296.0,343.0,50.29203539823009,51.0,54.0,47.36283185840708,48.0,50.0,45.97345132743363,51.0,56.0,23.442477876106196,26.0,29.0,130372.53982300885,130373.0,130373.0,130373.53982300885,130374.0,130374.0,106.8141592920354,123.0,150.0,18.920353982300885,22.0,25.0
bench/bench_results/Llama-3.1-8B/NVIDIA-H200/vllm-0.18.0-all+sd(1B)/mon/default-random-512x128-16qps-200p.txt,Llama-3.1-8B,all+sd(1B),512,128,16.0,26,294.0769230769231,206.5,566.0,46.15384615384615,42.5,56.0,41.73076923076923,40.0,47.0,36.76923076923077,31.0,100.0,15.192307692307692,15.0,39.0,130370.92307692308,130370.0,130373.0,130371.92307692308,130371.0,130374.0,72.11538461538461,34.5,288.0,12.807692307692308,9.0,46.0
bench/bench_results/Llama-3.1-8B/NVIDIA-H200/vllm-0.18.0-all+sd(1B)/mon/default-random-512x128-1qps-200p.txt,Llama-3.1-8B,all+sd(1B),512,128,1.0,204,229.5735294117647,252.5,319.0,43.86274509803921,44.0,50.0,41.77450980392157,43.0,44.0,32.504901960784316,50.0,63.0,16.83823529411765,25.0,29.0,130372.72549019608,130373.0,130373.0,130373.72549019608,130374.0,130374.0,69.18627450980392,104.5,148.0,12.362745098039216,17.0,24.0
bench/bench_results/Llama-3.1-8B/NVIDIA-H200/vllm-0.18.0-all+sd(1B)/mon/default-random-512x128-2qps-200p.txt,Llama-3.1-8B,all+sd(1B),512,128,2.0,109,261.74311926605503,293.0,339.0,46.11009174311926,46.0,53.0,43.15596330275229,44.0,48.0,39.95412844036697,50.0,61.0,19.94495412844037,25.0,29.0,130372.50458715597,130373.0,130373.0,130373.50458715597,130374.0,130374.0,88.74311926605505,112.0,137.0,16.174311926605505,21.0,26.0
bench/bench_results/Llama-3.1-8B/NVIDIA-H200/vllm-0.18.0-all+sd(1B)/mon/default-random-512x128-4qps-200p.txt,Llama-3.1-8B,all+sd(1B),512,128,4.0,63,279.3968253968254,311.0,383.0,49.17460317460318,50.0,56.0,45.57142857142857,47.0,48.0,42.111111111111114,51.0,67.0,20.365079365079364,25.0,29.0,130372.1746031746,130373.0,130373.0,130373.1746031746,130374.0,130374.0,91.6984126984127,114.0,138.0,16.349206349206348,21.0,25.0
bench/bench_results/Llama-3.1-8B/NVIDIA-H200/vllm-0.18.0-all+sd(1B)/mon/default-random-512x128-8qps-200p.txt,Llama-3.1-8B,all+sd(1B),512,128,8.0,39,286.87179487179486,339.0,445.0,46.53846153846154,47.0,55.0,42.76923076923077,44.0,47.0,38.94871794871795,53.0,82.0,18.28205128205128,26.0,31.0,130371.66666666667,130373.0,130373.0,130372.66666666667,130374.0,130374.0,79.3076923076923,109.0,234.0,14.435897435897436,21.0,25.0
bench/bench_results/Llama-3.1-8B/NVIDIA-H200/vllm-0.18.0-all+sd(1B)/mon/default-random-768x192-2qps-200p.txt,Llama-3.1-8B,all+sd(1B),768,192,2.0,110,278.1,300.5,386.0,44.49090909090909,45.0,51.0,42.17272727272727,43.0,45.0,44.9,52.0,79.0,22.19090909090909,26.0,30.0,130372.5090909091,130373.0,130373.0,130373.5090909091,130374.0,130374.0,98.77272727272727,119.0,204.0,17.172727272727272,21.0,31.0
bench/bench_results/Llama-3.1-8B/NVIDIA-H200/vllm-0.18.0-all+sd(1B)/mon/default-random-768x32-2qps-200p.txt,Llama-3.1-8B,all+sd(1B),768,32,2.0,109,242.651376146789,253.0,361.0,44.944954128440365,45.0,53.0,42.14678899082569,43.0,45.0,32.357798165137616,49.0,77.0,15.990825688073395,25.0,32.0,130372.4862385321,130373.0,130373.0,130373.4862385321,130374.0,130374.0,67.38532110091744,96.0,175.0,12.045871559633028,17.0,28.0
bench/bench_results/Llama-3.1-8B/NVIDIA-H200/vllm-0.18.0-all+sd(1B+p)/mon/default-random-128x128-2qps-200p.txt,Llama-3.1-8B,all+sd(1B+p),128,128,2.0,116,246.94827586206895,250.5,419.0,45.89655172413793,46.0,52.0,43.75,43.0,50.0,28.482758620689655,0.0,96.0,17.612068965517242,0.0,60.0,130372.55172413793,130373.0,130373.0,130373.55172413793,130374.0,130374.0,42.077586206896555,0.0,154.0,9.818965517241379,0.0,32.0
bench/bench_results/Llama-3.1-8B/NVIDIA-H200/vllm-0.18.0-all+sd(1B+p)/mon/default-random-128x512-2qps-200p.txt,Llama-3.1-8B,all+sd(1B+p),128,512,2.0,109,365.79816513761466,419.0,494.0,49.91743119266055,51.0,54.0,49.137614678899084,51.0,52.0,66.06422018348624,94.0,98.0,40.65137614678899,57.0,61.0,130372.52293577982,130373.0,130373.0,130373.52293577982,130374.0,130374.0,93.68807339449542,124.0,191.0,20.71559633027523,29.0,57.0
bench/bench_results/Llama-3.1-8B/NVIDIA-H200/vllm-0.18.0-all+sd(1B+p)/mon/default-random-512x128-16qps-200p.txt,Llama-3.1-8B,all+sd(1B+p),512,128,16.0,25,343.68,158.0,628.0,48.24,44.0,59.0,43.84,39.0,52.0,47.68,6.0,100.0,24.36,4.0,60.0,130370.92,130369.0,130373.0,130371.92,130370.0,130374.0,65.44,0.0,166.0,12.88,1.0,34.0
bench/bench_results/Llama-3.1-8B/NVIDIA-H200/vllm-0.18.0-all+sd(1B+p)/mon/default-random-512x128-1qps-200p.txt,Llama-3.1-8B,all+sd(1B+p),512,128,1.0,205,218.21463414634147,216.0,447.0,44.014634146341464,43.0,51.0,41.614634146341466,41.0,48.0,25.58048780487805,0.0,98.0,15.37560975609756,0.0,60.0,130372.58048780488,130373.0,130373.0,130373.58048780488,130374.0,130374.0,39.35121951219512,0.0,153.0,9.082926829268292,0.0,33.0
bench/bench_results/Llama-3.1-8B/NVIDIA-H200/vllm-0.18.0-all+sd(1B+p)/mon/default-random-512x128-2qps-200p.txt,Llama-3.1-8B,all+sd(1B+p),512,128,2.0,109,276.7798165137615,285.0,483.0,45.91743119266055,45.0,53.0,43.88990825688074,44.0,50.0,43.45871559633027,32.0,99.0,26.321100917431192,16.0,61.0,130372.50458715597,130373.0,130373.0,130373.50458715597,130374.0,130374.0,58.34862385321101,0.0,152.0,12.44954128440367,1.0,34.0
bench/bench_results/Llama-3.1-8B/NVIDIA-H200/vllm-0.18.0-all+sd(1B+p)/mon/default-random-512x128-4qps-200p.txt,Llama-3.1-8B,all+sd(1B+p),512,128,4.0,61,334.655737704918,355.0,513.0,48.114754098360656,50.0,57.0,45.75409836065574,48.0,52.0,53.295081967213115,85.0,98.0,30.918032786885245,50.0,61.0,130372.14754098361,130373.0,130373.0,130373.14754098361,130374.0,130374.0,86.34426229508196,122.0,161.0,17.950819672131146,28.0,34.0
bench/bench_results/Llama-3.1-8B/NVIDIA-H200/vllm-0.18.0-all+sd(1B+p)/mon/default-random-512x128-8qps-200p.txt,Llama-3.1-8B,all+sd(1B+p),512,128,8.0,37,364.2162162162162,454.0,571.0,48.67567567567568,51.0,58.0,46.13513513513514,50.0,52.0,62.270270270270274,95.0,100.0,35.891891891891895,52.0,61.0,130371.5945945946,130373.0,130373.0,130372.5945945946,130374.0,130374.0,84.08108108108108,118.0,169.0,18.324324324324323,25.0,34.0
bench/bench_results/Llama-3.1-8B/NVIDIA-H200/vllm-0.18.0-all+sd(1B+p)/mon/default-random-768x192-2qps-200p.txt,Llama-3.1-8B,all+sd(1B+p),768,192,2.0,109,310.348623853211,323.0,517.0,47.3394495412844,48.0,54.0,45.51376146788991,47.0,52.0,52.20183486238532,64.0,100.0,30.96330275229358,36.0,62.0,130372.50458715597,130373.0,130373.0,130373.50458715597,130374.0,130374.0,68.79816513761467,83.0,164.0,15.46788990825688,20.0,34.0
bench/bench_results/Llama-3.1-8B/NVIDIA-H200/vllm-0.18.0-all+sd(1B+p)/mon/default-random-768x32-2qps-200p.txt,Llama-3.1-8B,all+sd(1B+p),768,32,2.0,109,228.45871559633028,224.0,432.0,44.91743119266055,45.0,54.0,42.20183486238532,43.0,50.0,22.40366972477064,0.0,99.0,12.926605504587156,0.0,61.0,130372.37614678899,130373.0,130373.0,130373.37614678899,130374.0,130374.0,33.81651376146789,0.0,165.0,7.807339449541284,0.0,32.0
bench/bench_results/Llama-3.1-8B/NVIDIA-H200/vllm-0.18.0-all+sd(3B)/mon/default-random-128x128-2qps-200p.txt,Llama-3.1-8B,all+sd(3B),128,128,2.0,116,252.06034482758622,285.0,309.0,42.043103448275865,43.0,46.0,40.241379310344826,41.0,43.0,38.26724137931034,49.0,55.0,20.724137931034484,27.0,31.0,130416.29310344828,130417.0,130417.0,130417.29310344828,130418.0,130418.0,91.0,111.0,139.0,15.482758620689655,18.0,24.0
bench/bench_results/Llama-3.1-8B/NVIDIA-H200/vllm-0.18.0-all+sd(3B)/mon/default-random-128x512-2qps-200p.txt,Llama-3.1-8B,all+sd(3B),128,512,2.0,113,294.6371681415929,311.0,355.0,46.83185840707964,48.0,51.0,44.309734513274336,46.0,47.0,47.256637168141594,53.0,62.0,25.353982300884955,29.0,33.0,130416.27433628318,130417.0,130417.0,130417.27433628318,130418.0,130418.0,105.92035398230088,118.0,161.0,17.699115044247787,19.0,28.0
bench/bench_results/Llama-3.1-8B/NVIDIA-H200/vllm-0.18.0-all+sd(3B)/mon/default-random-512x128-16qps-200p.txt,Llama-3.1-8B,all+sd(3B),512,128,16.0,27,328.3333333333333,285.0,623.0,45.96296296296296,45.0,57.0,41.666666666666664,41.0,49.0,42.148148148148145,49.0,100.0,19.185185185185187,27.0,43.0,130414.03703703704,130415.0,130417.0,130415.03703703704,130416.0,130418.0,73.11111111111111,0.0,250.0,11.925925925925926,16.0,31.0
bench/bench_results/Llama-3.1-8B/NVIDIA-H200/vllm-0.18.0-all+sd(3B)/mon/default-random-512x128-1qps-200p.txt,Llama-3.1-8B,all+sd(3B),512,128,1.0,205,257.30243902439025,291.0,351.0,44.50243902439024,45.0,51.0,42.49268292682927,43.0,45.0,38.926829268292686,50.0,64.0,21.053658536585367,28.0,32.0,130414.72682926829,130415.0,130415.0,130415.72682926829,130416.0,130416.0,84.93170731707318,110.0,157.0,14.04390243902439,18.0,28.0
bench/bench_results/Llama-3.1-8B/NVIDIA-H200/vllm-0.18.0-all+sd(3B)/mon/default-random-512x128-2qps-200p.txt,Llama-3.1-8B,all+sd(3B),512,128,2.0,110,290.05454545454546,309.0,373.0,46.763636363636365,47.0,55.0,44.31818181818182,45.0,47.0,45.42727272727273,52.0,77.0,24.28181818181818,28.0,32.0,130414.5090909091,130415.0,130415.0,130415.5090909091,130416.0,130416.0,101.21818181818182,118.5,150.0,16.754545454545454,18.0,44.0
bench/bench_results/Llama-3.1-8B/NVIDIA-H200/vllm-0.18.0-all+sd(3B)/mon/default-random-512x128-4qps-200p.txt,Llama-3.1-8B,all+sd(3B),512,128,4.0,62,300.758064516129,334.0,411.0,47.564516129032256,48.0,56.0,44.435483870967744,46.0,48.0,45.564516129032256,53.5,78.0,23.370967741935484,29.0,34.0,130415.25806451614,130417.0,130417.0,130416.25806451614,130418.0,130418.0,94.56451612903226,113.0,154.0,15.419354838709678,18.0,24.0
bench/bench_results/Llama-3.1-8B/NVIDIA-H200/vllm-0.18.0-all+sd(3B)/mon/default-random-512x128-8qps-200p.txt,Llama-3.1-8B,all+sd(3B),512,128,8.0,39,313.38461538461536,374.0,502.0,46.02564102564103,47.0,55.0,42.43589743589744,44.0,47.0,42.46153846153846,57.0,80.0,20.615384615384617,29.0,37.0,130414.79487179487,130417.0,130417.0,130415.79487179487,130418.0,130418.0,75.6923076923077,110.0,154.0,13.897435897435898,19.0,27.0
bench/bench_results/Llama-3.1-8B/NVIDIA-H200/vllm-0.18.0-all+sd(3B)/mon/default-random-768x192-2qps-200p.txt,Llama-3.1-8B,all+sd(3B),768,192,2.0,111,308.3873873873874,326.0,409.0,46.86486486486486,47.0,57.0,44.234234234234236,45.0,47.0,49.67567567567568,53.0,76.0,26.26126126126126,30.0,34.0,130414.51351351352,130415.0,130415.0,130415.51351351352,130416.0,130416.0,102.74774774774775,116.0,191.0,18.08108108108108,19.0,32.0
bench/bench_results/Llama-3.1-8B/NVIDIA-H200/vllm-0.18.0-all+sd(3B)/mon/default-random-768x32-2qps-200p.txt,Llama-3.1-8B,all+sd(3B),768,32,2.0,110,265.8272727272727,291.5,401.0,46.39090909090909,47.0,57.0,43.10909090909091,44.0,47.0,36.45454545454545,51.0,87.0,19.045454545454547,28.0,33.0,130414.5090909091,130415.0,130415.0,130415.5090909091,130416.0,130416.0,76.72727272727273,105.5,163.0,13.763636363636364,18.0,37.0
bench/bench_results/Llama-3.1-8B/NVIDIA-H200/vllm-0.18.0-cb/mon/default-random-128x128-2qps-200p.txt,Llama-3.1-8B,cb,128,128,2.0,115,383.24347826086955,454.0,522.0,45.66086956521739,48.0,50.0,46.69565217391305,50.0,54.0,58.80869565217391,88.0,89.0,43.608695652173914,64.0,68.0,119392.54782608696,119393.0,119393.0,119393.54782608696,119394.0,119394.0,31.713043478260868,44.0,80.0,9.139130434782608,14.0,17.0
bench/bench_results/Llama-3.1-8B/NVIDIA-H200/vllm-0.18.0-cb/mon/default-random-128x512-2qps-200p.txt,Llama-3.1-8B,cb,128,512,2.0,112,470.11607142857144,518.5,539.0,48.625,51.0,52.0,49.839285714285715,52.0,55.0,77.19642857142857,88.0,89.0,56.089285714285715,64.0,67.0,119392.57142857143,119393.0,119393.0,119393.57142857143,119394.0,119394.0,63.285714285714285,72.0,119.0,13.830357142857142,16.0,21.0
bench/bench_results/Llama-3.1-8B/NVIDIA-H200/vllm-0.18.0-cb/mon/default-random-512x128-16qps-200p.txt,Llama-3.1-8B,cb,512,128,16.0,26,352.65384615384613,297.0,615.0,43.73076923076923,41.5,54.0,41.65384615384615,40.5,51.0,43.96153846153846,43.0,90.0,28.153846153846153,18.5,66.0,119391.0,119391.0,119393.0,119392.0,119392.0,119394.0,55.07692307692308,0.0,174.0,8.923076923076923,0.5,26.0
bench/bench_results/Llama-3.1-8B/NVIDIA-H200/vllm-0.18.0-cb/mon/default-random-512x128-1qps-200p.txt,Llama-3.1-8B,cb,512,128,1.0,204,335.6666666666667,351.5,528.0,43.69117647058823,45.0,50.0,44.32843137254902,46.0,52.0,47.1078431372549,71.5,90.0,34.681372549019606,50.0,68.0,119392.74509803922,119393.0,119393.0,119393.74509803922,119394.0,119394.0,24.264705882352942,41.0,69.0,7.5245098039215685,13.0,20.0
bench/bench_results/Llama-3.1-8B/NVIDIA-H200/vllm-0.18.0-cb/mon/default-random-512x128-2qps-200p.txt,Llama-3.1-8B,cb,512,128,2.0,109,408.3669724770642,492.0,542.0,46.174311926605505,48.0,54.0,47.321100917431195,50.0,53.0,61.87155963302752,89.0,90.0,44.99082568807339,64.0,68.0,119392.52293577982,119393.0,119393.0,119393.52293577982,119394.0,119394.0,34.6605504587156,45.0,92.0,10.027522935779816,14.0,34.0
bench/bench_results/Llama-3.1-8B/NVIDIA-H200/vllm-0.18.0-cb/mon/default-random-512x128-4qps-200p.txt,Llama-3.1-8B,cb,512,128,4.0,62,429.30645161290323,521.0,555.0,46.274193548387096,48.5,53.0,46.95161290322581,50.0,53.0,65.12903225806451,88.0,90.0,46.08064516129032,60.0,67.0,119392.16129032258,119393.0,119393.0,119393.16129032258,119394.0,119394.0,44.83870967741935,53.0,90.0,11.838709677419354,15.0,34.0
bench/bench_results/Llama-3.1-8B/NVIDIA-H200/vllm-0.18.0-cb/mon/default-random-512x128-8qps-200p.txt,Llama-3.1-8B,cb,512,128,8.0,38,398.8157894736842,530.0,582.0,45.05263157894737,47.0,53.0,44.921052631578945,48.0,52.0,55.78947368421053,88.0,90.0,37.71052631578947,56.5,65.0,119391.63157894737,119393.0,119393.0,119392.63157894737,119394.0,119394.0,50.026315789473685,64.5,131.0,10.710526315789474,16.0,20.0
bench/bench_results/Llama-3.1-8B/NVIDIA-H200/vllm-0.18.0-cb/mon/default-random-768x192-2qps-200p.txt,Llama-3.1-8B,cb,768,192,2.0,110,448.7909090909091,520.5,556.0,48.13636363636363,50.0,57.0,48.69090909090909,51.0,54.0,68.6,89.0,91.0,48.99090909090909,64.0,68.0,119392.52727272727,119393.0,119393.0,119393.52727272727,119394.0,119394.0,43.6,49.0,115.0,11.863636363636363,14.0,22.0
bench/bench_results/Llama-3.1-8B/NVIDIA-H200/vllm-0.18.0-cb/mon/default-random-768x32-2qps-200p.txt,Llama-3.1-8B,cb,768,32,2.0,109,260.5596330275229,265.0,504.0,40.37614678899082,40.0,50.0,39.5045871559633,39.0,48.0,26.045871559633028,0.0,90.0,18.889908256880734,0.0,69.0,119392.52293577982,119393.0,119393.0,119393.52293577982,119394.0,119394.0,15.211009174311927,0.0,81.0,4.045871559633028,0.0,16.0
bench/bench_results/Llama-3.1-8B/NVIDIA-H200/vllm-0.18.0-cb+as/mon/default-random-128x128-2qps-200p.txt,Llama-3.1-8B,cb+as,128,128,2.0,115,399.4173913043478,453.0,578.0,46.608695652173914,48.0,52.0,47.66086956521739,51.0,56.0,66.63478260869566,100.0,100.0,49.37391304347826,73.0,76.0,119392.5304347826,119393.0,119393.0,119393.5304347826,119394.0,119394.0,33.04347826086956,50.0,94.0,9.626086956521739,15.0,23.0
bench/bench_results/Llama-3.1-8B/NVIDIA-H200/vllm-0.18.0-cb+as/mon/default-random-128x512-2qps-200p.txt,Llama-3.1-8B,cb+as,128,512,2.0,111,514.4054054054054,566.0,594.0,50.171171171171174,53.0,55.0,52.01801801801802,54.0,58.0,87.4054054054054,100.0,100.0,63.3963963963964,72.0,76.0,119392.53153153154,119393.0,119393.0,119393.53153153154,119394.0,119394.0,67.02702702702703,72.0,114.0,16.027027027027028,18.0,55.0
bench/bench_results/Llama-3.1-8B/NVIDIA-H200/vllm-0.18.0-cb+as/mon/default-random-512x128-16qps-200p.txt,Llama-3.1-8B,cb+as,512,128,16.0,25,373.0,165.0,654.0,44.24,41.0,55.0,42.32,41.0,53.0,51.88,82.0,100.0,32.8,44.0,75.0,119391.08,119393.0,119393.0,119392.08,119394.0,119394.0,61.32,80.0,174.0,11.04,17.0,26.0
bench/bench_results/Llama-3.1-8B/NVIDIA-H200/vllm-0.18.0-cb+as/mon/default-random-512x128-1qps-200p.txt,Llama-3.1-8B,cb+as,512,128,1.0,204,342.5147058823529,364.0,571.0,43.877450980392155,44.0,53.0,44.72549019607843,45.0,53.0,49.931372549019606,51.0,100.0,36.838235294117645,37.5,76.0,119392.74509803922,119393.0,119393.0,119393.74509803922,119394.0,119394.0,26.637254901960784,36.5,73.0,8.176470588235293,7.5,20.0
bench/bench_results/Llama-3.1-8B/NVIDIA-H200/vllm-0.18.0-cb+as/mon/default-random-512x128-2qps-200p.txt,Llama-3.1-8B,cb+as,512,128,2.0,109,426.7798165137615,500.0,583.0,46.77064220183486,49.0,53.0,48.30275229357798,52.0,55.0,69.4770642201835,100.0,100.0,49.89908256880734,70.0,76.0,119392.52293577982,119393.0,119393.0,119393.52293577982,119394.0,119394.0,38.34862385321101,52.0,94.0,11.100917431192661,16.0,20.0
bench/bench_results/Llama-3.1-8B/NVIDIA-H200/vllm-0.18.0-cb+as/mon/default-random-512x128-4qps-200p.txt,Llama-3.1-8B,cb+as,512,128,4.0,62,456.0806451612903,563.5,592.0,47.274193548387096,50.0,53.0,48.33870967741935,52.0,56.0,70.1774193548387,100.0,100.0,49.774193548387096,68.0,75.0,119392.16129032258,119393.0,119393.0,119393.16129032258,119394.0,119394.0,51.645161290322584,57.5,106.0,13.129032258064516,16.0,22.0
bench/bench_results/Llama-3.1-8B/NVIDIA-H200/vllm-0.18.0-cb+as/mon/default-random-512x128-8qps-200p.txt,Llama-3.1-8B,cb+as,512,128,8.0,38,426.13157894736844,576.0,618.0,46.0,48.5,55.0,46.21052631578947,50.0,54.0,63.55263157894737,100.0,100.0,43.6578947368421,65.5,75.0,119391.63157894737,119393.0,119393.0,119392.63157894737,119394.0,119394.0,56.63157894736842,76.0,121.0,12.421052631578947,18.0,26.0
bench/bench_results/Llama-3.1-8B/NVIDIA-H200/vllm-0.18.0-cb+as/mon/default-random-768x192-2qps-200p.txt,Llama-3.1-8B,cb+as,768,192,2.0,110,474.3,564.5,603.0,48.972727272727276,51.0,58.0,49.91818181818182,52.0,56.0,76.13636363636364,100.0,100.0,54.03636363636364,72.0,75.0,119392.52727272727,119393.0,119393.0,119393.52727272727,119394.0,119394.0,45.6,55.5,86.0,12.618181818181819,16.0,19.0
bench/bench_results/Llama-3.1-8B/NVIDIA-H200/vllm-0.18.0-cb+as/mon/default-random-768x32-2qps-200p.txt,Llama-3.1-8B,cb+as,768,32,2.0,109,261.55045871559633,271.0,500.0,40.559633027522935,40.0,50.0,39.89908256880734,39.0,49.0,22.61467889908257,0.0,100.0,15.79816513761468,0.0,76.0,119392.52293577982,119393.0,119393.0,119393.52293577982,119394.0,119394.0,15.311926605504587,0.0,81.0,4.63302752293578,0.0,18.0
bench/bench_results/Llama-3.1-8B/NVIDIA-H200/vllm-0.18.0-cb+cp/mon/default-random-128x128-2qps-200p.txt,Llama-3.1-8B,cb+cp,128,128,2.0,109,404.6880733944954,462.0,526.0,47.678899082568805,49.0,52.0,48.54128440366973,52.0,54.0,60.27522935779817,88.0,89.0,44.69724770642202,65.0,68.0,130324.28440366972,130325.0,130325.0,130325.28440366972,130326.0,130326.0,34.39449541284404,44.0,80.0,9.788990825688073,14.0,17.0
bench/bench_results/Llama-3.1-8B/NVIDIA-H200/vllm-0.18.0-cb+cp/mon/default-random-128x512-2qps-200p.txt,Llama-3.1-8B,cb+cp,128,512,2.0,112,472.20535714285717,520.0,538.0,48.5,51.0,53.0,49.723214285714285,52.0,55.0,77.35714285714286,88.0,89.0,56.88392857142857,64.0,68.0,130324.35714285714,130325.0,130325.0,130325.35714285714,130326.0,130326.0,62.919642857142854,71.0,108.0,13.9375,16.0,20.0
bench/bench_results/Llama-3.1-8B/NVIDIA-H200/vllm-0.18.0-cb+cp/mon/default-random-512x128-16qps-200p.txt,Llama-3.1-8B,cb+cp,512,128,16.0,25,358.08,146.0,632.0,48.08,42.0,61.0,45.28,40.0,54.0,42.44,0.0,91.0,26.44,0.0,66.0,130321.88,130319.0,130325.0,130322.88,130320.0,130326.0,56.84,67.0,148.0,9.56,2.0,25.0
